"scenario","method","replication","q","fpr","ssp","selected_count"
"Shared volatility","Pearson SIS",128,0.1,0.290452261306533,1,294
"Shared volatility","Pearson SIS",128,0.2,0.410050251256281,1,413
"Shared volatility","Pearson SIS",128,0.3,0.50251256281407,1,505
"Shared volatility","Spearman SIS",128,0.001,0.00201005025125628,1,7
"Shared volatility","Spearman SIS",128,0.005,0.00804020100502513,1,13
"Shared volatility","Spearman SIS",128,0.01,0.0130653266331658,1,18
"Shared volatility","Spearman SIS",128,0.025,0.0381909547738693,1,43
"Shared volatility","Spearman SIS",128,0.05,0.078391959798995,1,83
"Shared volatility","Spearman SIS",128,0.1,0.148743718592965,1,153
"Shared volatility","Spearman SIS",128,0.2,0.261306532663317,1,265
"Shared volatility","Spearman SIS",128,0.3,0.362814070351759,1,366
"Shared volatility","mfscreen",129,0.001,0.00201005025125628,0,6
"Shared volatility","mfscreen",129,0.005,0.00402010050251256,1,9
"Shared volatility","mfscreen",129,0.01,0.0110552763819095,1,16
"Shared volatility","mfscreen",129,0.025,0.0351758793969849,1,40
"Shared volatility","mfscreen",129,0.05,0.0733668341708543,1,78
"Shared volatility","mfscreen",129,0.1,0.114572864321608,1,119
"Shared volatility","mfscreen",129,0.2,0.219095477386935,1,223
"Shared volatility","mfscreen",129,0.3,0.336683417085427,1,340
"Shared volatility","Pearson SIS",129,0.001,0.0371859296482412,1,42
"Shared volatility","Pearson SIS",129,0.005,0.0834170854271357,1,88
"Shared volatility","Pearson SIS",129,0.01,0.110552763819095,1,115
"Shared volatility","Pearson SIS",129,0.025,0.148743718592965,1,153
"Shared volatility","Pearson SIS",129,0.05,0.209045226130653,1,213
"Shared volatility","Pearson SIS",129,0.1,0.306532663316583,1,310
"Shared volatility","Pearson SIS",129,0.2,0.419095477386935,1,422
"Shared volatility","Pearson SIS",129,0.3,0.503517587939698,1,506
"Shared volatility","Spearman SIS",129,0.001,0.00301507537688442,1,8
"Shared volatility","Spearman SIS",129,0.005,0.0100502512562814,1,15
"Shared volatility","Spearman SIS",129,0.01,0.0180904522613065,1,23
"Shared volatility","Spearman SIS",129,0.025,0.04321608040201,1,48
"Shared volatility","Spearman SIS",129,0.05,0.0733668341708543,1,78
"Shared volatility","Spearman SIS",129,0.1,0.14572864321608,1,150
"Shared volatility","Spearman SIS",129,0.2,0.261306532663317,1,265
"Shared volatility","Spearman SIS",129,0.3,0.368844221105528,1,372
"Shared volatility","mfscreen",130,0.001,0.00201005025125628,1,7
"Shared volatility","mfscreen",130,0.005,0.00703517587939699,1,12
"Shared volatility","mfscreen",130,0.01,0.0130653266331658,1,18
"Shared volatility","mfscreen",130,0.025,0.0291457286432161,1,34
"Shared volatility","mfscreen",130,0.05,0.0492462311557789,1,54
"Shared volatility","mfscreen",130,0.1,0.100502512562814,1,105
"Shared volatility","mfscreen",130,0.2,0.190954773869347,1,195
"Shared volatility","mfscreen",130,0.3,0.303517587939699,1,307
"Shared volatility","Pearson SIS",130,0.001,0.0371859296482412,1,42
"Shared volatility","Pearson SIS",130,0.005,0.0693467336683417,1,74
"Shared volatility","Pearson SIS",130,0.01,0.100502512562814,1,105
"Shared volatility","Pearson SIS",130,0.025,0.14572864321608,1,150
"Shared volatility","Pearson SIS",130,0.05,0.206030150753769,1,210
"Shared volatility","Pearson SIS",130,0.1,0.294472361809045,1,298
"Shared volatility","Pearson SIS",130,0.2,0.415075376884422,1,418
"Shared volatility","Pearson SIS",130,0.3,0.531658291457286,1,534
"Shared volatility","Spearman SIS",130,0.001,0.00402010050251256,1,9
"Shared volatility","Spearman SIS",130,0.005,0.0120603015075377,1,17
"Shared volatility","Spearman SIS",130,0.01,0.0160804020100503,1,21
"Shared volatility","Spearman SIS",130,0.025,0.0402010050251256,1,45
"Shared volatility","Spearman SIS",130,0.05,0.064321608040201,1,69
"Shared volatility","Spearman SIS",130,0.1,0.117587939698492,1,122
"Shared volatility","Spearman SIS",130,0.2,0.238190954773869,1,242
"Shared volatility","Spearman SIS",130,0.3,0.325628140703518,1,329
"Shared volatility","mfscreen",131,0.001,0,1,5
"Shared volatility","mfscreen",131,0.005,0.00301507537688442,1,8
"Shared volatility","mfscreen",131,0.01,0.0100502512562814,1,15
"Shared volatility","mfscreen",131,0.025,0.0170854271356784,1,22
"Shared volatility","mfscreen",131,0.05,0.0472361809045226,1,52
"Shared volatility","mfscreen",131,0.1,0.100502512562814,1,105
"Shared volatility","mfscreen",131,0.2,0.197989949748744,1,202
"Shared volatility","mfscreen",131,0.3,0.303517587939699,1,307
"Shared volatility","Pearson SIS",131,0.001,0.0100502512562814,1,15
"Shared volatility","Pearson SIS",131,0.005,0.0231155778894472,1,28
"Shared volatility","Pearson SIS",131,0.01,0.0402010050251256,1,45
"Shared volatility","Pearson SIS",131,0.025,0.0884422110552764,1,93
"Shared volatility","Pearson SIS",131,0.05,0.135678391959799,1,140
"Shared volatility","Pearson SIS",131,0.1,0.207035175879397,1,211
"Shared volatility","Pearson SIS",131,0.2,0.34070351758794,1,344
"Shared volatility","Pearson SIS",131,0.3,0.449246231155779,1,452
"Shared volatility","Spearman SIS",131,0.001,0.00100502512562814,1,6
"Shared volatility","Spearman SIS",131,0.005,0.00603015075376884,1,11
"Shared volatility","Spearman SIS",131,0.01,0.0100502512562814,1,15
"Shared volatility","Spearman SIS",131,0.025,0.0281407035175879,1,33
"Shared volatility","Spearman SIS",131,0.05,0.0582914572864322,1,63
"Shared volatility","Spearman SIS",131,0.1,0.115577889447236,1,120
"Shared volatility","Spearman SIS",131,0.2,0.213065326633166,1,217
"Shared volatility","Spearman SIS",131,0.3,0.31356783919598,1,317
"Shared volatility","mfscreen",132,0.001,0.00301507537688442,1,8
"Shared volatility","mfscreen",132,0.005,0.00904522613065327,1,14
"Shared volatility","mfscreen",132,0.01,0.0130653266331658,1,18
"Shared volatility","mfscreen",132,0.025,0.0281407035175879,1,33
"Shared volatility","mfscreen",132,0.05,0.0552763819095477,1,60
"Shared volatility","mfscreen",132,0.1,0.103517587939698,1,108
"Shared volatility","mfscreen",132,0.2,0.209045226130653,1,213
"Shared volatility","mfscreen",132,0.3,0.304522613065327,1,308
"Shared volatility","Pearson SIS",132,0.001,0.0261306532663317,1,31
"Shared volatility","Pearson SIS",132,0.005,0.0492462311557789,1,54
"Shared volatility","Pearson SIS",132,0.01,0.0703517587939698,1,75
"Shared volatility","Pearson SIS",132,0.025,0.114572864321608,1,119
"Shared volatility","Pearson SIS",132,0.05,0.168844221105528,1,173
"Shared volatility","Pearson SIS",132,0.1,0.252261306532663,1,256
"Shared volatility","Pearson SIS",132,0.2,0.379899497487437,1,383
"Shared volatility","Pearson SIS",132,0.3,0.473366834170854,1,476
"Shared volatility","Spearman SIS",132,0.001,0.0050251256281407,1,10
"Shared volatility","Spearman SIS",132,0.005,0.0100502512562814,1,15
"Shared volatility","Spearman SIS",132,0.01,0.0170854271356784,1,22
"Shared volatility","Spearman SIS",132,0.025,0.0412060301507538,1,46
"Shared volatility","Spearman SIS",132,0.05,0.0763819095477387,1,81
"Shared volatility","Spearman SIS",132,0.1,0.14070351758794,1,145
"Shared volatility","Spearman SIS",132,0.2,0.24321608040201,1,247
"Shared volatility","Spearman SIS",132,0.3,0.341708542713568,1,345
"Shared volatility","mfscreen",133,0.001,0.00301507537688442,1,8
"Shared volatility","mfscreen",133,0.005,0.0100502512562814,1,15
"Shared volatility","mfscreen",133,0.01,0.0110552763819095,1,16
"Shared volatility","mfscreen",133,0.025,0.0301507537688442,1,35
"Shared volatility","mfscreen",133,0.05,0.050251256281407,1,55
"Shared volatility","mfscreen",133,0.1,0.103517587939698,1,108
"Shared volatility","mfscreen",133,0.2,0.212060301507538,1,216
"Shared volatility","mfscreen",133,0.3,0.323618090452261,1,327
"Shared volatility","Pearson SIS",133,0.001,0.0281407035175879,1,33
"Shared volatility","Pearson SIS",133,0.005,0.0613065326633166,1,66
"Shared volatility","Pearson SIS",133,0.01,0.0874371859296482,1,92
"Shared volatility","Pearson SIS",133,0.025,0.133668341708543,1,138
"Shared volatility","Pearson SIS",133,0.05,0.192964824120603,1,197
"Shared volatility","Pearson SIS",133,0.1,0.279396984924623,1,283
"Shared volatility","Pearson SIS",133,0.2,0.396984924623116,1,400
"Shared volatility","Pearson SIS",133,0.3,0.491457286432161,1,494
"Shared volatility","Spearman SIS",133,0.001,0.00201005025125628,1,7
"Shared volatility","Spearman SIS",133,0.005,0.00904522613065327,1,14
"Shared volatility","Spearman SIS",133,0.01,0.0180904522613065,1,23
"Shared volatility","Spearman SIS",133,0.025,0.0381909547738693,1,43
"Shared volatility","Spearman SIS",133,0.05,0.0693467336683417,1,74
"Shared volatility","Spearman SIS",133,0.1,0.125628140703518,1,130
"Shared volatility","Spearman SIS",133,0.2,0.235175879396985,1,239
"Shared volatility","Spearman SIS",133,0.3,0.347738693467337,1,351
"Shared volatility","mfscreen",134,0.001,0.00301507537688442,0,7
"Shared volatility","mfscreen",134,0.005,0.00804020100502513,0,12
"Shared volatility","mfscreen",134,0.01,0.0120603015075377,0,16
"Shared volatility","mfscreen",134,0.025,0.0291457286432161,0,33
"Shared volatility","mfscreen",134,0.05,0.0653266331658292,0,69
"Shared volatility","mfscreen",134,0.1,0.116582914572864,1,121
"Shared volatility","mfscreen",134,0.2,0.21608040201005,1,220
"Shared volatility","mfscreen",134,0.3,0.327638190954774,1,331
"Shared volatility","Pearson SIS",134,0.001,0.0773869346733668,0,81
"Shared volatility","Pearson SIS",134,0.005,0.11356783919598,0,117
"Shared volatility","Pearson SIS",134,0.01,0.146733668341709,0,150
"Shared volatility","Pearson SIS",134,0.025,0.206030150753769,0,209
"Shared volatility","Pearson SIS",134,0.05,0.275376884422111,0,278
"Shared volatility","Pearson SIS",134,0.1,0.364824120603015,1,368
"Shared volatility","Pearson SIS",134,0.2,0.490452261306533,1,493
"Shared volatility","Pearson SIS",134,0.3,0.568844221105528,1,571
"Shared volatility","Spearman SIS",134,0.001,0,0,4
"Shared volatility","Spearman SIS",134,0.005,0.00703517587939699,0,11
"Shared volatility","Spearman SIS",134,0.01,0.0190954773869347,0,23
"Shared volatility","Spearman SIS",134,0.025,0.0341708542713568,0,38
"Shared volatility","Spearman SIS",134,0.05,0.0733668341708543,1,78
"Shared volatility","Spearman SIS",134,0.1,0.139698492462312,1,144
"Shared volatility","Spearman SIS",134,0.2,0.24321608040201,1,247
"Shared volatility","Spearman SIS",134,0.3,0.34070351758794,1,344
"Shared volatility","mfscreen",135,0.001,0.00100502512562814,1,6
"Shared volatility","mfscreen",135,0.005,0.00402010050251256,1,9
"Shared volatility","mfscreen",135,0.01,0.00804020100502513,1,13
"Shared volatility","mfscreen",135,0.025,0.0271356783919598,1,32
"Shared volatility","mfscreen",135,0.05,0.0582914572864322,1,63
"Shared volatility","mfscreen",135,0.1,0.110552763819095,1,115
"Shared volatility","mfscreen",135,0.2,0.21608040201005,1,220
"Shared volatility","mfscreen",135,0.3,0.330653266331658,1,334
"Shared volatility","Pearson SIS",135,0.001,0.0201005025125628,1,25
"Shared volatility","Pearson SIS",135,0.005,0.057286432160804,1,62
"Shared volatility","Pearson SIS",135,0.01,0.0834170854271357,1,88
"Shared volatility","Pearson SIS",135,0.025,0.136683417085427,1,141
"Shared volatility","Pearson SIS",135,0.05,0.186934673366834,1,191
"Shared volatility","Pearson SIS",135,0.1,0.275376884422111,1,279
"Shared volatility","Pearson SIS",135,0.2,0.384924623115578,1,388
"Shared volatility","Pearson SIS",135,0.3,0.469346733668342,1,472
"Shared volatility","Spearman SIS",135,0.001,0.00201005025125628,1,7
"Shared volatility","Spearman SIS",135,0.005,0.00703517587939699,1,12
"Shared volatility","Spearman SIS",135,0.01,0.0180904522613065,1,23
"Shared volatility","Spearman SIS",135,0.025,0.0351758793969849,1,40
"Shared volatility","Spearman SIS",135,0.05,0.0773869346733668,1,82
"Shared volatility","Spearman SIS",135,0.1,0.147738693467337,1,152
"Shared volatility","Spearman SIS",135,0.2,0.250251256281407,1,254
"Shared volatility","Spearman SIS",135,0.3,0.351758793969849,1,355
"Shared volatility","mfscreen",136,0.001,0,1,5
"Shared volatility","mfscreen",136,0.005,0.0050251256281407,1,10
"Shared volatility","mfscreen",136,0.01,0.0110552763819095,1,16
"Shared volatility","mfscreen",136,0.025,0.0301507537688442,1,35
"Shared volatility","mfscreen",136,0.05,0.0653266331658292,1,70
"Shared volatility","mfscreen",136,0.1,0.108542713567839,1,113
"Shared volatility","mfscreen",136,0.2,0.208040201005025,1,212
"Shared volatility","mfscreen",136,0.3,0.304522613065327,1,308
"Shared volatility","Pearson SIS",136,0.001,0.0251256281407035,1,30
"Shared volatility","Pearson SIS",136,0.005,0.0703517587939698,1,75
"Shared volatility","Pearson SIS",136,0.01,0.0864321608040201,1,91
"Shared volatility","Pearson SIS",136,0.025,0.141708542713568,1,146
"Shared volatility","Pearson SIS",136,0.05,0.18894472361809,1,193
"Shared volatility","Pearson SIS",136,0.1,0.272361809045226,1,276
"Shared volatility","Pearson SIS",136,0.2,0.389949748743719,1,393
"Shared volatility","Pearson SIS",136,0.3,0.484422110552764,1,487
"Shared volatility","Spearman SIS",136,0.001,0,1,5
"Shared volatility","Spearman SIS",136,0.005,0.00201005025125628,1,7
"Shared volatility","Spearman SIS",136,0.01,0.0050251256281407,1,10
"Shared volatility","Spearman SIS",136,0.025,0.0251256281407035,1,30
"Shared volatility","Spearman SIS",136,0.05,0.0582914572864322,1,63
"Shared volatility","Spearman SIS",136,0.1,0.131658291457286,1,136
"Shared volatility","Spearman SIS",136,0.2,0.24321608040201,1,247
"Shared volatility","Spearman SIS",136,0.3,0.350753768844221,1,354
"Shared volatility","mfscreen",137,0.001,0.00100502512562814,1,6
"Shared volatility","mfscreen",137,0.005,0.0050251256281407,1,10
"Shared volatility","mfscreen",137,0.01,0.0130653266331658,1,18
"Shared volatility","mfscreen",137,0.025,0.0321608040201005,1,37
"Shared volatility","mfscreen",137,0.05,0.0613065326633166,1,66
"Shared volatility","mfscreen",137,0.1,0.106532663316583,1,111
"Shared volatility","mfscreen",137,0.2,0.198994974874372,1,203
"Shared volatility","mfscreen",137,0.3,0.299497487437186,1,303
"Shared volatility","Pearson SIS",137,0.001,0.0241206030150754,1,29
"Shared volatility","Pearson SIS",137,0.005,0.0633165829145729,1,68
"Shared volatility","Pearson SIS",137,0.01,0.0844221105527638,1,89
"Shared volatility","Pearson SIS",137,0.025,0.126633165829146,1,131
"Shared volatility","Pearson SIS",137,0.05,0.180904522613065,1,185
"Shared volatility","Pearson SIS",137,0.1,0.266331658291457,1,270
"Shared volatility","Pearson SIS",137,0.2,0.394974874371859,1,398
"Shared volatility","Pearson SIS",137,0.3,0.492462311557789,1,495
"Shared volatility","Spearman SIS",137,0.001,0.00201005025125628,1,7
"Shared volatility","Spearman SIS",137,0.005,0.00904522613065327,1,14
"Shared volatility","Spearman SIS",137,0.01,0.0201005025125628,1,25
"Shared volatility","Spearman SIS",137,0.025,0.0391959798994975,1,44
"Shared volatility","Spearman SIS",137,0.05,0.0703517587939698,1,75
"Shared volatility","Spearman SIS",137,0.1,0.126633165829146,1,131
"Shared volatility","Spearman SIS",137,0.2,0.219095477386935,1,223
"Shared volatility","Spearman SIS",137,0.3,0.317587939698492,1,321
"Shared volatility","mfscreen",138,0.001,0,1,5
"Shared volatility","mfscreen",138,0.005,0.00402010050251256,1,9
"Shared volatility","mfscreen",138,0.01,0.00703517587939699,1,12
"Shared volatility","mfscreen",138,0.025,0.0201005025125628,1,25
"Shared volatility","mfscreen",138,0.05,0.0442211055276382,1,49
"Shared volatility","mfscreen",138,0.1,0.0964824120603015,1,101
"Shared volatility","mfscreen",138,0.2,0.185929648241206,1,190
"Shared volatility","mfscreen",138,0.3,0.28643216080402,1,290
"Shared volatility","Pearson SIS",138,0.001,0.0130653266331658,1,18
"Shared volatility","Pearson SIS",138,0.005,0.0422110552763819,1,47
"Shared volatility","Pearson SIS",138,0.01,0.0663316582914573,1,71
"Shared volatility","Pearson SIS",138,0.025,0.105527638190955,1,110
"Shared volatility","Pearson SIS",138,0.05,0.146733668341709,1,151
"Shared volatility","Pearson SIS",138,0.1,0.236180904522613,1,240
"Shared volatility","Pearson SIS",138,0.2,0.359798994974874,1,363
"Shared volatility","Pearson SIS",138,0.3,0.45427135678392,1,457
"Shared volatility","Spearman SIS",138,0.001,0.00100502512562814,1,6
"Shared volatility","Spearman SIS",138,0.005,0.00703517587939699,1,12
"Shared volatility","Spearman SIS",138,0.01,0.0170854271356784,1,22
"Shared volatility","Spearman SIS",138,0.025,0.0341708542713568,1,39
"Shared volatility","Spearman SIS",138,0.05,0.0663316582914573,1,71
"Shared volatility","Spearman SIS",138,0.1,0.122613065326633,1,127
"Shared volatility","Spearman SIS",138,0.2,0.225125628140704,1,229
"Shared volatility","Spearman SIS",138,0.3,0.333668341708543,1,337
"Shared volatility","mfscreen",139,0.001,0.00100502512562814,1,6
"Shared volatility","mfscreen",139,0.005,0.0050251256281407,1,10
"Shared volatility","mfscreen",139,0.01,0.00804020100502513,1,13
"Shared volatility","mfscreen",139,0.025,0.0291457286432161,1,34
"Shared volatility","mfscreen",139,0.05,0.0562814070351759,1,61
"Shared volatility","mfscreen",139,0.1,0.109547738693467,1,114
"Shared volatility","mfscreen",139,0.2,0.212060301507538,1,216
"Shared volatility","mfscreen",139,0.3,0.310552763819095,1,314
"Shared volatility","Pearson SIS",139,0.001,0.0100502512562814,1,15
"Shared volatility","Pearson SIS",139,0.005,0.0311557788944724,1,36
"Shared volatility","Pearson SIS",139,0.01,0.050251256281407,1,55
"Shared volatility","Pearson SIS",139,0.025,0.092462311557789,1,97
"Shared volatility","Pearson SIS",139,0.05,0.14070351758794,1,145
"Shared volatility","Pearson SIS",139,0.1,0.226130653266332,1,230
"Shared volatility","Pearson SIS",139,0.2,0.339698492462312,1,343
"Shared volatility","Pearson SIS",139,0.3,0.440201005025126,1,443
"Shared volatility","Spearman SIS",139,0.001,0.00201005025125628,1,7
